,Silence,tau_c,sub_id,ch
129,2,0.41271994681805946,67.0,6.0
130,2,0.3356672871582242,67.0,7.0
131,2,0.44168680627044954,67.0,8.0
132,2,0.36742436888630314,37.0,0.0
133,2,0.4445763283041709,37.0,1.0
134,2,0.5281267456612895,37.0,2.0
135,2,0.39701392615546577,37.0,3.0
136,2,0.40280529731400366,37.0,4.0
137,2,0.49112943700885514,37.0,5.0
138,2,0.4352560377265438,37.0,6.0
139,2,0.47933421878916194,37.0,7.0
140,2,0.5001084612777594,37.0,8.0
141,2,0.3965917083868956,37.0,9.0
142,2,0.2925922053631391,9.0,0.0
143,2,0.3607006619865338,9.0,1.0
144,2,0.3763910785108916,9.0,2.0
145,2,0.33601337773226825,9.0,3.0
146,2,0.4865750844384918,9.0,4.0
147,2,0.3483029269421004,9.0,5.0
148,2,0.35865505415557597,9.0,6.0
149,2,0.30621183560774873,9.0,7.0
150,2,0.343619415611492,9.0,8.0
151,2,0.3474221835689557,9.0,9.0
152,2,0.3945632237807322,41.0,0.0
153,2,0.6218370389012147,41.0,1.0
154,2,0.3780151457251259,41.0,2.0
155,2,0.3997957255681693,41.0,3.0
156,2,0.4174522668375946,41.0,4.0
157,2,0.48198003296101494,41.0,5.0
158,2,0.4076286090900791,41.0,6.0
159,2,0.38546409275352933,41.0,7.0
160,2,0.4221554267531065,41.0,8.0
161,2,0.515493642639148,11.0,0.0
162,2,0.30126037276843864,11.0,1.0
163,2,0.3985263354813507,11.0,2.0
164,2,0.42585065241391656,11.0,3.0
165,2,0.5427329927278486,11.0,4.0
166,2,0.6068788444819793,11.0,5.0
167,2,0.3755768165888726,11.0,6.0
168,2,0.4068774102104401,11.0,7.0
169,2,0.42832181995261254,11.0,8.0
170,2,0.5111229792021991,11.0,9.0
171,2,0.7166050755208137,12.0,0.0
172,2,0.6132700835510195,12.0,1.0
173,2,0.6699723853213974,12.0,2.0
174,2,0.8577106546333569,12.0,3.0
175,2,0.7311717582784015,12.0,4.0
176,2,0.9605735989825838,12.0,5.0
177,2,0.5856960045365904,12.0,6.0
178,2,0.6625973142526186,47.0,0.0
179,2,0.8994745832571113,47.0,1.0
180,2,0.8722635227588768,47.0,2.0
181,2,0.5645084839323103,47.0,3.0
182,2,0.6463812581602595,47.0,4.0
183,2,0.9417625295181863,47.0,5.0
184,2,1.3867278208458687,47.0,6.0
185,2,0.3721608482969252,16.0,0.0
186,2,0.5125753956552949,16.0,1.0
187,2,0.3680212287569376,16.0,2.0
188,2,0.4679836843724071,16.0,3.0
189,2,0.3659991559482258,16.0,4.0
190,2,0.5904121499356068,16.0,5.0
191,2,0.36922312699811577,16.0,6.0
192,2,0.3833167286347339,16.0,7.0
193,2,0.39582165018116067,16.0,8.0
194,2,0.4857481734422696,16.0,9.0
195,2,0.4059128607334292,18.0,0.0
196,2,0.47546968064569456,18.0,1.0
197,2,0.5104700909351958,18.0,2.0
198,2,0.548115005376227,18.0,3.0
199,2,0.5350283765331226,18.0,4.0
200,2,0.45013851316376147,18.0,5.0
201,2,0.46062903277369815,18.0,6.0
202,2,0.6256518199995648,18.0,7.0
203,2,0.5211821468901462,18.0,8.0
204,2,0.356849782438569,22.0,0.0
205,2,0.4277778555744758,22.0,1.0
206,2,0.3919697157994397,22.0,2.0
207,2,0.3366786894568593,22.0,3.0
208,2,0.3330586041003429,22.0,4.0
209,2,0.3481821069330295,22.0,5.0
210,2,0.47962688760737193,22.0,6.0
211,2,0.3989316128329927,22.0,7.0
212,2,0.3274335858273259,56.0,0.0
213,2,0.37214323743512207,56.0,1.0
214,2,0.3980284537154216,56.0,2.0
215,2,0.3803703674314884,56.0,3.0
216,2,0.3614498656581843,56.0,4.0
217,2,0.3884031269091247,56.0,5.0
218,2,0.41164800858345946,56.0,6.0
219,2,0.38350756638257155,56.0,7.0
220,2,0.47473487016377475,56.0,8.0
